215,Fantasma blue silk,1,7,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
216,Fantasma Deep Black,1,6,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
217,Fantasma Tornado Red,1,3,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
218,Fantasma Black,1,1,1,3200,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
219,Fantasma Atlantic Blue,1,9,1,3200,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
220,Fantasma Platinum,1,5,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
224,TPA_LH_LAT_COV,6,1,1,3200,220,220,3,202,202,0,0,521,521,521,521,521,521,521,521,521,521
226,Fantasma  Dark Moss Green,1,16,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
231,FRT_GTI_SPARE,79,179,1,3200,0,0,7,1,1,0,0,51,51,3004,51,51,51,1,1,1,1
235,NB_FR_SPARE,124,179,1,3200,0,0,7,4,4,0,0,1,1,1,1,1,1,1,1,1,1
246,PDCA SENSOR NIGHT BLUE,136,8,1,3400,200,200,3,74,74,0,0,158,158,74,158,158,158,74,74,74,74
255,TRLPA_RH_LAT_TRIM,16,1,1,3200,150,150,3,212,212,0,0,603,603,603,603,603,603,603,603,603,603
260,Fantasma Tungsten Silver,1,19,1,3200,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
261,TRLPA_LH_LAT_TRIM,15,1,1,3200,150,150,3,211,211,0,0,602,602,602,602,602,602,602,602,602,602
262,HOOK_COVER_RUBYRED,3,20,1,3400,100,100,3,13,13,0,0,99,99,99,99,96,96,18,18,18,18
263,NB T DIF_SPARE,128,179,1,3200,0,0,7,6,6,0,0,14,14,3004,14,14,14,6,6,6,6
265,BRACKET_NIGHTBLUE,4,8,1,3400,90,90,1,76,76,0,0,168,168,1,168,168,168,76,76,76,76
267,BRACKET_TUNGSTEN _SILVER,4,19,1,3400,90,90,1,76,76,0,0,171,171,1,171,171,171,76,76,76,76
270,A7_REAR_REFA,77,179,1,3200,0,0,7,2,2,0,0,31,31,3004,31,31,31,2,2,2,2
275,Fantasma Habanero Orange,1,22,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
276,TPA_FASCIA_DBlk,5,6,1,3200,190,190,1,201,201,0,0,502,502,502,502,502,502,502,502,502,502
279,BRACKET_SPARE,4,179,1,3400,120,120,7,76,76,0,0,100,100,1,100,100,100,76,76,76,76
281,TPA_LH_FIN_DBlk,8,6,1,3200,170,170,3,204,204,0,0,542,542,542,542,542,542,542,542,542,542
282,TPA_RH_LAT_COV,7,1,1,3200,220,220,3,203,203,0,0,522,522,522,522,522,522,522,522,522,522
287,BRACKET_BLUE_SILK,4,7,1,3400,90,90,1,76,76,0,0,177,177,1,177,177,177,76,76,76,76
289,A7PA_FRT_BAS_Torn,35,3,1,3200,135,135,1,156,156,0,0,1101,1101,1101,1101,1101,1101,209,209,209,209
295,A7PA_FRT_TRK_PuWhit,39,2,1,3200,130,130,1,31,31,0,0,1140,1140,1140,1140,1140,1140,215,215,215,215
296,A7PA_FRT_TRK_Torn,39,3,1,3200,135,135,1,31,31,0,0,1141,1141,1141,1141,1141,1141,226,226,226,226
297,A7PA_FRT_TRK_Tungs,39,19,1,3200,105,105,1,31,31,0,0,1143,1143,1143,1143,1143,1143,214,214,214,214
298,A7PA_TRAS_WhitSilv,42,14,1,3200,130,130,1,28,28,0,0,1166,1166,1166,1166,1166,1166,219,219,219,219
312,HOOK_COVER_BLUE_SILK,3,7,1,3400,105,105,3,13,13,0,0,99,99,99,99,96,96,18,18,18,18
324,TRL_LAT_FINISHER_LH,111,179,1,3200,0,0,7,93,93,0,0,1,1,1,1,1,1,1,1,1,1
331,A7PA_TRAS_NigBlue,42,8,1,3200,120,120,1,28,28,0,0,1165,1165,1165,1165,1165,1165,218,218,218,218
333,A7PA_FRT_TRK_PfauenGr,39,24,1,3200,125,125,1,31,31,0,0,1147,1147,1147,1147,1147,1147,153,153,153,153
334,TPA_RH_FIN_Atln,9,9,1,3200,160,160,3,205,205,0,0,565,565,565,565,565,565,565,565,565,565
340,A7PA_TRAS_Platinum,42,5,1,3200,128,128,1,28,28,0,0,1162,1162,1162,1162,1162,1162,218,218,218,218
341,Scar_Trasera_Refa,119,179,1,3200,0,0,7,50,50,0,0,1,1,1,1,1,1,1,1,1,1
342,TRLPA_SPOILER_Oryx,17,180,1,3200,550,550,1,215,215,0,0,686,686,686,686,686,686,686,686,686,686
343,HOOK_COVER_HABANERO,3,22,1,3400,105,105,3,13,13,0,0,99,99,99,99,96,96,18,18,18,18
352,Fantasma_Iron_Blue,1,25,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
353,Fantasma_Pfauengrun,1,24,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
358,DIFUSOR TIGUAN,29,15,1,3000,134,131,13,27,27,0,0,110,110,110,110,110,110,27,27,27,27
360,TRLPA_SPOILER_Plat,17,5,1,3200,280,280,1,215,215,0,0,684,684,684,684,684,684,684,684,684,684
362,PDCA SENSOR H_ORANGE,136,22,1,3400,250,250,3,74,74,0,0,90,90,74,74,90,90,74,74,74,74
376,TRLPA_SPOILER_Atln,17,9,1,3200,260,260,1,215,215,0,0,685,685,685,685,685,685,685,685,685,685
377,TRL_LAT_FINIHSER_RH,112,179,1,3200,0,0,7,94,94,0,0,1,1,1,1,1,1,1,1,1,1
384,A7PA_FRT_BAS_PuWht,35,2,1,3200,135,135,1,156,156,0,0,1100,1100,1100,1100,1100,1100,211,211,211,211
385,A7PA_FRT_BAS_Plat,36,5,1,3200,170,170,1,156,156,0,0,1102,1102,1102,1102,1102,1102,210,210,210,210
386,A7PA_FRT_BAS_Pfauen,36,24,1,3200,150,150,1,156,156,0,0,1107,1107,1107,1107,1107,1107,205,205,205,205
388,A7PA_FRT_GTI_PuWhite,37,2,1,3200,160,160,1,153,153,0,0,1120,1120,1120,1120,1120,1120,213,213,213,213
389,A7PA_FRT_GTI_Torn,37,3,1,3200,170,170,1,153,153,0,0,1121,1121,1121,1121,1121,1121,154,154,154,154
391,A7PA_UNDER_RIDE,45,4,1,3200,170,170,13,38,38,0,0,240,240,1,1,240,240,59,1,59,59
392,A7PA_FRT_GTI_Tungs,38,19,1,3200,140,140,1,30,30,0,0,1123,1123,1123,1123,1123,1123,212,212,212,212
393,A7PA_FRT_BAS_Tungs,36,19,1,3200,103,100,1,156,156,0,0,1103,1103,1103,1103,1103,1103,210,210,210,210
398,Empty_Skids,0,0,1,3000,0,0,7,4,4,0,0,296,296,282,282,296,296,4,4,4,4
408,A7PA_FRT_TRK_DBlack,39,6,1,3200,95,95,1,31,31,0,0,1144,1144,1144,1144,1144,1144,214,214,214,214
411,SPOLIER_FRT_S2,83,179,1,3200,0,0,7,21,21,0,0,75,75,75,75,75,75,75,75,75,75
412,SPOLIER_FRT_S2_FARO,84,179,1,3200,0,0,7,21,21,0,0,75,75,75,75,75,75,75,75,75,75
413,SPOLIER_FRT_S2_V5,85,179,1,3200,0,0,7,21,21,0,0,75,75,75,75,75,75,75,75,75,75
415,BARRA_CNTRL_S2_V5,87,179,1,3000,0,0,7,11,11,0,0,1,1,1,1,1,1,1,1,1,1
416,A7PA_BARRA_CENTRAL,48,4,1,3200,192,192,13,37,37,0,0,239,239,1,1,239,239,58,58,58,58
418,JA7_GLI_HCKSPL_PLATINUM,49,5,1,3400,180,180,3,130,130,0,0,6,6,6,6,6,6,40,40,40,40
419,RR_VARIANT_SPARE,78,179,1,3200,0,0,7,80,80,0,0,1,1,1,1,1,1,83,83,83,83
420,Fantasma CornFlower,1,29,1,3200,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
424,HOOK_COVER_SPARE,3,179,1,3400,0,0,12,13,13,0,0,54,54,54,54,54,54,18,18,18,18
425,NBGP_FRONTAL,113,179,1,3200,0,0,7,22,22,0,0,1,1,1,1,1,1,1,1,1,1
426,NBGP_TRA_USA_CABRIO,115,179,1,3200,0,0,7,20,20,0,0,1,1,1,1,1,1,1,1,1,1
427,NBGP_TRA_EUR_LIMO,116,179,1,3200,0,0,7,19,19,0,0,1,1,1,1,1,1,1,1,1,1
428,NBGP_TRA_EUR_CABRIO,117,179,1,3200,0,0,7,19,19,0,0,1,1,1,1,1,1,1,1,1,1
429,A7PA_FRT_GTI_DBlack,38,6,1,3200,125,125,1,153,153,0,0,1124,1124,1124,1124,1124,1124,202,202,202,202
